Folder,Batch,Corrected Batch,Model,Acc1,Acc2,Acc3,Acc4,Acc5,Acc6,Acc7,Acc8,Acc9,Acc10,Avg Last 3,Val Acc1,Val Acc2,Val Acc3,Val Acc4,Val Acc5,Val Acc6,Val Acc7,Val Acc8,Val Acc9,Val Acc10,Avg Last 3
Apple,45,46,1,0.938438416,0.940998077,0.941486359,0.942211151,0.942783356,0.943016052,0.943901062,0.944206238,0.944633484,0.944606781,0.944482168,0.907123566,0.90694046,0.907444,0.90562439,0.906455994,0.904792786,0.904003143,0.902694702,0.90096283,0.902992249,0.902216593
Apple,46,47,1,0.806015015,0.810417175,0.815540314,0.821083069,0.82875824,0.841377258,0.857509613,0.849452972,0.870677948,0.809967041,0.843365987,0.786048889,0.742404938,0.698215485,0.652656555,0.595428467,0.572681427,0.406200409,0.836605072,0.576519012,0.773159027,0.728761037
Apple,47,48,1,0.78560257,0.846538544,0.849967957,0.850803375,0.853599548,0.85546875,0.856693268,0.858409882,0.863101959,0.868927002,0.863479614,0.81735611,0.789096832,0.821617126,0.823577881,0.833148956,0.820713043,0.832328796,0.808544159,0.860454559,0.732704163,0.800567627
Apple,48,49,1,0.761440277,0.806678772,0.819965363,0.841552734,0.855766296,0.866504669,0.87392807,0.884983063,0.890838623,0.89522171,0.890347799,0.711456299,0.786994934,0.774845123,0.805538177,0.826835632,0.859886169,0.747714996,0.857936859,0.839782715,0.743953705,0.813891093
Apple,49,50,1,0.787380219,0.870288849,0.886829376,0.895801544,0.904243469,0.907936096,0.910984039,0.912540436,0.913734436,0.914581299,0.913618724,0.871780396,0.817127228,0.822883606,0.840263367,0.858753204,0.877407074,0.878574371,0.88230896,0.882751465,0.881198883,0.882086436
Apple,50,51,1,0.915023804,0.921485901,0.92534256,0.929458618,0.931617737,0.933124542,0.93378067,0.937095642,0.937301636,0.938331604,0.937576294,0.825332642,0.835113525,0.837604523,0.847244263,0.833072662,0.854152679,0.836688995,0.861099243,0.861785889,0.860637665,0.861174266
Apple,51,52,1,0.890590668,0.903812408,0.907852173,0.911266327,0.911708832,0.913227081,0.913921356,0.915184021,0.915142059,0.916633606,0.915653229,0.84589386,0.841648102,0.842967987,0.842842102,0.844272614,0.845939636,0.847610474,0.846309662,0.848369598,0.843048096,0.845909119
Apple,52,53,1,0.842159271,0.912578583,0.915378571,0.915657043,0.915821075,0.915813446,0.916706085,0.916202545,0.919628143,0.919239044,0.918356578,0.795410156,0.849960327,0.861907959,0.86838913,0.874546051,0.863388062,0.882637024,0.86618042,0.883892059,0.870792389,0.873621623
Apple,53,54,1,0.851379395,0.894290924,0.899841309,0.90297699,0.905357361,0.907657623,0.908790588,0.911323547,0.912128448,0.91336441,0.912272135,0.890888214,0.886535645,0.923812866,0.924201965,0.92294693,0.922008514,0.921665192,0.922157288,0.920829773,0.920383453,0.921123505
Apple,54,55,1,0.910556793,0.912506104,0.913146973,0.914283752,0.913776398,0.914485931,0.914409637,0.915309906,0.914649963,0.916179657,0.915379842,0.861541748,0.864341736,0.864028931,0.866565704,0.865306854,0.865772247,0.8646698,0.865879059,0.865428925,0.865947723,0.865751902
Apple,55,56,1,0.905281067,0.91027832,0.913173676,0.916053772,0.917758942,0.918647766,0.918914795,0.919654846,0.91991806,0.92042923,0.920000712,0.916801453,0.927532196,0.924812317,0.931873322,0.926689148,0.924369812,0.928462982,0.927650452,0.929466248,0.928459167,0.928525289
Apple,56,57,1,0.855712891,0.881198883,0.893486023,0.904243469,0.907554626,0.908905029,0.909610748,0.910057068,0.912075043,0.911598206,0.911243439,0.875026703,0.889968872,0.895534515,0.881000519,0.878410339,0.845561981,0.869491577,0.814945221,0.827732086,0.756843567,0.799840291
Apple,57,58,1,0.888492584,0.895282745,0.890037537,0.897586823,0.901298523,0.903404236,0.90719223,0.909008026,0.911640167,0.910625458,0.91042455,0.808006287,0.711727142,0.791355133,0.782646179,0.767272949,0.75094986,0.743965149,0.755397797,0.748558044,0.766983032,0.756979624
Apple,58,59,1,0.829936981,0.895153046,0.902210236,0.906471252,0.909996033,0.912853241,0.914680481,0.916591644,0.919273376,0.920200348,0.918688456,0.843265533,0.835502625,0.834445953,0.846759796,0.854133606,0.857719421,0.859451294,0.860218048,0.867683411,0.869987488,0.865962982
Apple,59,60,1,0.9271698,0.930568695,0.931999207,0.933551788,0.934417725,0.935733795,0.936668396,0.94210434,0.943832397,0.94379425,0.943243663,0.658802032,0.651264191,0.661525726,0.670310974,0.676475525,0.684448242,0.68870163,0.694896698,0.710075378,0.713249207,0.706073761
Apple,60,61,1,0.89629364,0.905158997,0.911552429,0.914894104,0.917724609,0.919700623,0.921333313,0.921989441,0.922779083,0.922897339,0.922555288,0.858955383,0.859344482,0.863052368,0.866638184,0.870189667,0.871910095,0.873706818,0.874797821,0.874645233,0.875270844,0.874904633
Apple,61,62,1,0.893913269,0.897003174,0.899131775,0.901809692,0.906352997,0.909740448,0.912334442,0.913391113,0.916461945,0.917446136,0.915766398,0.848125458,0.834194183,0.836200714,0.836315155,0.841587067,0.847026825,0.841342926,0.845066071,0.840942383,0.838062286,0.841356913
Apple,62,63,1,0.893939972,0.906929016,0.914722443,0.919315338,0.920627594,0.922889709,0.923995972,0.92445755,0.925304413,0.925758362,0.925173442,0.890274048,0.896091461,0.896110535,0.89466095,0.887042999,0.882411957,0.876995087,0.874111176,0.862400055,0.865383148,0.867298126
Apple,63,64,1,0.867534637,0.90530777,0.91342926,0.920238495,0.924713135,0.927215576,0.928798676,0.929706573,0.92999649,0.930282593,0.929995219,0.739616394,0.73115921,0.750606537,0.772460938,0.794540405,0.816608429,0.81496048,0.830574036,0.812026978,0.832759857,0.82512029
Apple,64,65,1,0.869525909,0.876060486,0.882434845,0.888339996,0.890171051,0.891704559,0.892986298,0.89414978,0.895771027,0.897460938,0.895793915,0.736846924,0.730369568,0.72650528,0.69619751,0.695953369,0.690311432,0.704307556,0.698451996,0.699531555,0.684391022,0.694124858
Apple,65,66,1,0.847835541,0.851696014,0.859146118,0.861534119,0.863269806,0.86592865,0.868202209,0.871505737,0.87959671,0.884971619,0.878691355,0.781867981,0.885597229,0.860733032,0.860866547,0.844543457,0.852912903,0.843097687,0.831253052,0.81854248,0.784881592,0.811559041
Apple,66,67,1,0.899608612,0.911979675,0.914608002,0.915489197,0.916591644,0.916996002,0.916889191,0.914138794,0.915019989,0.915859222,0.915006002,0.720569611,0.794532776,0.808841705,0.818721771,0.823478699,0.83379364,0.836284637,0.844871521,0.846603394,0.849292755,0.846922557
Apple,67,68,1,0.897132874,0.913692474,0.920516968,0.924289703,0.925857544,0.926361084,0.926815033,0.927398682,0.928237915,0.928245544,0.927960714,0.874835968,0.883102417,0.889762878,0.888008118,0.891399384,0.890411377,0.892120361,0.89100647,0.891448975,0.892337799,0.891597748
Apple,68,69,1,0.923629761,0.926895142,0.927021027,0.927772522,0.927997589,0.928253174,0.928596497,0.928390503,0.927513123,0.928028107,0.927977244,0.894554138,0.894744873,0.896465302,0.894096375,0.892471313,0.893112183,0.888725281,0.892677307,0.888385773,0.893787384,0.891616821
Apple,69,70,1,0.898792267,0.912460327,0.914402008,0.915019989,0.916137695,0.915653229,0.915210724,0.914661407,0.913921356,0.915817261,0.914800008,0.848209381,0.857189178,0.861942291,0.86472702,0.867546082,0.86095047,0.868671417,0.861843109,0.871738434,0.861335754,0.864972432
Apple,70,71,1,0.854106903,0.87348175,0.901462555,0.907455444,0.914596558,0.918815613,0.920810699,0.922260284,0.922668457,0.92332077,0.922749837,0.718894958,0.694763184,0.740531921,0.785617828,0.79914856,0.814624786,0.827796936,0.839454651,0.837421417,0.843830109,0.840235392
Apple,71,72,1,0.896820068,0.912479401,0.916355133,0.918182373,0.919067383,0.921352386,0.922275543,0.922172546,0.923210144,0.924678802,0.923353831,0.656162262,0.794784546,0.803119659,0.751373291,0.811824799,0.813304901,0.767982483,0.819301605,0.82062149,0.820583344,0.820168813
Apple,72,73,1,0.804138184,0.79813385,0.899078369,0.91299057,0.921829224,0.928050995,0.931911469,0.934143066,0.936019897,0.937793732,0.935985565,0.854457855,0.541088104,0.763904572,0.839294434,0.876838684,0.887115479,0.901790619,0.90977478,0.915939331,0.918708801,0.914807638
Apple,73,74,1,0.885997772,0.888309479,0.890216827,0.891864777,0.892349243,0.893543243,0.894054413,0.894760132,0.895679474,0.895690918,0.895376841,0.859920502,0.845596313,0.836589813,0.835838318,0.825561523,0.829845428,0.811340332,0.826770782,0.831356049,0.825927734,0.828018188
Apple,74,75,1,0.868053436,0.877998352,0.883045197,0.887619019,0.893127441,0.897705078,0.899528503,0.900913239,0.901664734,0.902359009,0.90164566,0.756584167,0.755008698,0.773826599,0.750183105,0.783576965,0.792358398,0.814334869,0.784564972,0.805622101,0.785518646,0.791901906
Apple,75,76,1,0.879882813,0.89515686,0.902858734,0.906093597,0.907611847,0.909053802,0.910106659,0.910797119,0.910907745,0.911876678,0.911193848,0.731349945,0.732955933,0.731769562,0.760215759,0.760902405,0.765769958,0.765445709,0.768417358,0.766952515,0.773914337,0.769761403
Apple,76,77,1,0.879974365,0.883579254,0.87493515,0.891651154,0.887054443,0.889549255,0.883831024,0.899250031,0.890731812,0.883071899,0.891017914,0.822971344,0.76468277,0.847126007,0.807216644,0.85383606,0.781349182,0.841564178,0.859729767,0.742996216,0.841716766,0.81481425
Apple,77,78,1,0.754631042,0.832641602,0.850204468,0.869010925,0.891895294,0.903739929,0.908893585,0.911960602,0.914115906,0.916378021,0.91415151,0.717224121,0.733562469,0.746105194,0.742874146,0.77085495,0.788806915,0.80185318,0.819602966,0.828052521,0.828029633,0.825228373
Apple,78,79,1,0.800365448,0.850997925,0.859397888,0.864040375,0.866851807,0.869121552,0.871829987,0.873035431,0.875293732,0.876720428,0.87501653,0.754398346,0.894710541,0.918968201,0.924491882,0.928249359,0.928806305,0.929737091,0.926742554,0.927883148,0.92124939,0.925291697
Apple,79,80,1,0.831604004,0.842071533,0.847702026,0.849750519,0.852085114,0.853515625,0.854785919,0.85918045,0.860458374,0.861984253,0.860541026,0.841339111,0.833599091,0.8254776,0.821338654,0.816295624,0.820011139,0.803825378,0.806938171,0.797424316,0.789981842,0.798114777
Apple,80,81,1,0.897968292,0.904880524,0.908290863,0.910804749,0.911991119,0.912998199,0.914653778,0.915504456,0.916725159,0.916942596,0.916390737,0.833076477,0.841129303,0.825660706,0.812347412,0.798149109,0.797088623,0.788330078,0.777446747,0.766559601,0.755825043,0.766610463
Apple,81,82,1,0.808563232,0.846908569,0.868789673,0.873565674,0.878101349,0.881504059,0.888027191,0.893287659,0.902313232,0.904529572,0.900043488,0.797328949,0.706439972,0.820320129,0.827632904,0.83392334,0.829586029,0.834121704,0.840671539,0.865413666,0.852989197,0.853024801
Apple,82,83,1,0.87254715,0.852794647,0.892375946,0.905708313,0.908611298,0.910522461,0.914203644,0.9168396,0.91904068,0.920295715,0.918725332,0.772212982,0.80827713,0.903125763,0.887145996,0.883037567,0.873924255,0.871822357,0.89200592,0.90530014,0.884029388,0.893778483
Apple,83,84,1,0.83272171,0.882305145,0.889331818,0.872470856,0.891796112,0.90271759,0.906581879,0.908779144,0.90958786,0.910312653,0.909559886,0.867530823,0.819187164,0.771400452,0.623977661,0.807880402,0.870742798,0.861423492,0.865406036,0.872135162,0.873512268,0.870351156
Apple,84,85,1,0.899700165,0.913711548,0.915077209,0.916637421,0.917503357,0.918087006,0.918609619,0.919502258,0.919868469,0.920337677,0.919902802,0.851020813,0.896614075,0.880455017,0.897060394,0.886928558,0.894439697,0.886604309,0.893890381,0.886566162,0.891033173,0.890496572
Apple,85,86,1,0.882328033,0.89156723,0.895492554,0.898368835,0.900794983,0.902545929,0.904094696,0.905704498,0.906505585,0.907474518,0.906561534,0.889587402,0.887390137,0.902629852,0.906036377,0.909744263,0.912742615,0.91361618,0.914531708,0.915107727,0.914966583,0.914868673
Apple,86,87,1,0.917415619,0.919826508,0.921772003,0.922542572,0.923503876,0.924118042,0.924243927,0.924266815,0.923851013,0.924850464,0.924322764,0.75144577,0.775169373,0.749588013,0.796047211,0.767391205,0.802391052,0.780239105,0.832099915,0.795017242,0.841999054,0.823038737
Apple,87,88,1,0.923229218,0.931026459,0.93214798,0.933216095,0.934001923,0.934391022,0.934814453,0.934909821,0.935165405,0.935222626,0.935099284,0.805027008,0.791561127,0.790260315,0.791164398,0.786575317,0.789997101,0.786251068,0.789489746,0.78490448,0.789730072,0.788041433
Apple,88,89,1,0.877536774,0.878265381,0.879367828,0.879558563,0.880256653,0.881717682,0.886356354,0.901241302,0.894054413,0.911270142,0.902188619,0.887870789,0.888355255,0.888442993,0.887676239,0.88671875,0.887325287,0.878475189,0.693710327,0.891181946,0.726810455,0.770567576
Apple,89,90,1,0.756778717,0.832633972,0.84614563,0.863487244,0.881469727,0.895332336,0.903923035,0.90901947,0.913368225,0.912059784,0.911482493,0.652458191,0.612117767,0.607898712,0.606071472,0.592681885,0.581130981,0.584850311,0.598457336,0.54309845,0.679439545,0.606998444
Apple,90,91,1,0.881462097,0.896453857,0.90247345,0.904800415,0.908008575,0.909748077,0.912574768,0.913677216,0.915061951,0.916419983,0.91505305,0.725574493,0.739578247,0.749893188,0.749523163,0.748752594,0.750946045,0.724662781,0.741073608,0.717906952,0.719047546,0.726009369
Apple,91,92,1,0.723766327,0.849472046,0.870769501,0.891723633,0.901409149,0.905479431,0.907485962,0.909950256,0.911830902,0.913410187,0.911730448,0.710857391,0.866847992,0.883708954,0.892311096,0.886592865,0.876743317,0.870849609,0.866138458,0.859790802,0.854812622,0.860247294
Apple,92,93,1,0.797458649,0.815891266,0.859573364,0.871006012,0.877948761,0.881721497,0.885215759,0.888916016,0.891742706,0.893009186,0.891222636,0.544658661,0.864345551,0.861431122,0.860923767,0.870494843,0.863246918,0.865558624,0.86466217,0.864196777,0.863132477,0.863997142
Apple,93,94,1,0.888912201,0.901062012,0.914497375,0.916667938,0.916988373,0.917121887,0.916137695,0.916500092,0.91570282,0.91721344,0.916472117,0.801834106,0.856513977,0.842849731,0.836902618,0.839111328,0.831653595,0.839191437,0.829738617,0.838207245,0.830097198,0.83268102
Apple,94,95,1,0.941207886,0.943149567,0.943717957,0.94474411,0.945209503,0.945526123,0.946151733,0.945838928,0.946311951,0.946094513,0.946081797,0.79114151,0.784755707,0.777076721,0.778884888,0.776939392,0.778396606,0.777236938,0.778118134,0.776699066,0.775493622,0.776770274
Apple,95,96,1,0.859062195,0.864250183,0.869613647,0.876876831,0.878803253,0.881057739,0.882419586,0.885707855,0.887012482,0.889770508,0.887496948,0.893619537,0.861148834,0.855796814,0.858768463,0.862411499,0.865367889,0.864543915,0.862178802,0.855918884,0.850032806,0.856043498
Apple,96,97,1,0.912071228,0.921783447,0.923210144,0.924121857,0.924926758,0.925369263,0.925731659,0.926166534,0.925998688,0.926567078,0.9262441,0.820976257,0.815448761,0.815662384,0.811157227,0.810676575,0.80708313,0.807231903,0.803730011,0.805412292,0.802734375,0.803958893
Apple,97,98,1,0.902297974,0.906665802,0.909313202,0.911132813,0.912998199,0.914070129,0.916038513,0.917228699,0.918067932,0.918777466,0.918024699,0.890640259,0.887924194,0.875663757,0.871749878,0.862689972,0.85610199,0.847145081,0.838436127,0.841098785,0.824569702,0.834701538
Apple,98,99,1,0.913013458,0.918476105,0.91916275,0.920459747,0.920806885,0.921848297,0.92243576,0.922344208,0.923351288,0.923416138,0.923037211,0.879482269,0.880931854,0.882644653,0.88262558,0.881851196,0.880825043,0.882061005,0.881629944,0.88243866,0.883205414,0.882424672
Apple,99,100,1,0.810909271,0.82742691,0.835220337,0.849525452,0.874710083,0.881668091,0.885746002,0.888462067,0.889938354,0.892436981,0.890279134,0.889724731,0.88634491,0.888282776,0.872333527,0.879127502,0.884468079,0.885391235,0.883872986,0.883049011,0.881324768,0.882748922
Apple,100,1,2,0.453086853,0.551460266,0.728431702,0.752521515,0.745052338,0.725273132,0.834148407,0.85062027,0.844944,0.721508026,0.805690765,0.456687927,0.728694916,0.659431458,0.748054504,0.784732819,0.724525452,0.751636505,0.71043396,0.751598358,0.720043182,0.7273585
Apple,101,2,2,0.791843414,0.842506409,0.865818024,0.886318207,0.898601532,0.864830017,0.867851257,0.885566711,0.876842499,0.884624481,0.882344564,0.728801727,0.657585144,0.690921783,0.738296509,0.659694672,0.675117493,0.705558777,0.685752869,0.719661713,0.691749573,0.699054718
Apple,102,3,2,0.780963898,0.827739716,0.875125885,0.885822296,0.885093689,0.907669067,0.892749786,0.893218994,0.883850098,0.911441803,0.896170298,0.71559906,0.765659332,0.782375336,0.715320587,0.721176147,0.722652435,0.799552917,0.731750488,0.790050507,0.739929199,0.753910065
Apple,103,4,2,0.848838806,0.879425049,0.889728546,0.886062622,0.874862671,0.883609772,0.892139435,0.899959564,0.899154663,0.901741028,0.900285085,0.839782715,0.859893799,0.814628601,0.842144012,0.813098907,0.8061409,0.773513794,0.748535156,0.736118317,0.765083313,0.749912262
Apple,104,5,2,0.871826172,0.885726929,0.852977753,0.809692383,0.888023376,0.88817215,0.872447968,0.885398865,0.880996704,0.893405914,0.886600494,0.715698242,0.717979431,0.680641174,0.738262177,0.726436615,0.690250397,0.721027374,0.7172966,0.726173401,0.715145111,0.719538371
Apple,105,6,2,0.850357056,0.910560608,0.909172058,0.907680511,0.905261993,0.910675049,0.909832001,0.913906097,0.913169861,0.914196014,0.913757324,0.811870575,0.800235748,0.79731369,0.793842316,0.793628693,0.795993805,0.794803619,0.796203613,0.795085907,0.795696259,0.795661926
Apple,106,7,2,0.885368347,0.923809052,0.925449371,0.92755127,0.927330017,0.93062973,0.932910919,0.930522919,0.932659149,0.932109833,0.931763967,0.797309875,0.784240723,0.784503937,0.7915802,0.794338226,0.796844482,0.797172546,0.796245575,0.79901886,0.795940399,0.797068278
Apple,107,8,2,0.818565369,0.821155548,0.844089508,0.877803802,0.906978607,0.905593872,0.883365631,0.875782013,0.904197693,0.913238525,0.89773941,0.802936554,0.787277222,0.799842834,0.616333008,0.826595306,0.643447876,0.794620514,0.703540802,0.797325134,0.717617035,0.739494324
Apple,108,9,2,0.869449615,0.900272369,0.906658173,0.902648926,0.894454956,0.896633148,0.899551392,0.901485443,0.903533936,0.905284882,0.903434753,0.690540314,0.830753326,0.811878204,0.862415314,0.824245453,0.866832733,0.841087341,0.868076324,0.850925446,0.868522644,0.862508138
Apple,109,10,2,0.807102203,0.815132141,0.846118927,0.852081299,0.874977112,0.871097565,0.855220795,0.861797333,0.882091522,0.9103508,0.884746552,0.860927582,0.851898193,0.885032654,0.88974762,0.854335785,0.872028351,0.879558563,0.879055023,0.855350494,0.848468781,0.860958099
Apple,110,11,2,0.863307953,0.8956604,0.902011871,0.902545929,0.905574799,0.905670166,0.907546997,0.906764984,0.907581329,0.906459808,0.906935374,0.842998505,0.84015274,0.843833923,0.844833374,0.844604492,0.84670639,0.844013214,0.846118927,0.841777802,0.844593048,0.844163259
